logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Travessa Savona,,Felipe Camarão,Natal,RN,59074-317,-35.2501987,-5.8316942
Rua Seara,,Potengi,Natal,RN,59110-320,-35.253944,-5.7538039
Rua Sebastiana Andrade,,Nossa Senhora da Apresentação,Natal,RN,59115-673,-35.2742989,-5.7525926
Rua Sebastião Barreto,,Neópolis,Natal,RN,59080-480,-35.2094385,-5.8603397
Travessa Sebastião Barreto,,Neópolis,Natal,RN,59080-481,-35.2097344,-5.86086
Rua Sebastião Gonçalves,,Igapó,Natal,RN,59106-080,-35.2717451,-5.7667959
Travessa Sebastião Malaquias,,Quintas,Natal,RN,59035-195,-35.2332338,-5.7991216
Rua Sebastião Medeiros,,Ponta Negra,Natal,RN,59090-527,-35.1777499,-5.887611
Rua Sebastião Pinheiro,,Cidade Nova,Natal,RN,59072-888,-35.2325655,-5.8351827
Rua Sebastião Pinheiro,,Cidade da Esperança,Natal,RN,59070-720,-35.2312546,-5.8327784
Rua Sebastião Pinto,,Nova Descoberta,Natal,RN,59056-430,-35.1996347,-5.8179201
Rua Sebastião Rosa,,Nossa Senhora da Apresentação,Natal,RN,59114-136,-35.2739681,-5.7384446
Rua Segundo Wanderley,,Alecrim,Natal,RN,59030-050,-35.2112824,-5.793544
Rua Segundo Wanderley,,Barro Vermelho,Natal,RN,59030-335,-35.2088167,-5.7960062
Rua Segundo de Medeiros,,Lagoa Azul,Natal,RN,59139-570,-35.2730509,-5.7317646
Rua Segóia,,Pitimbu,Natal,RN,59067-490,-35.2306601,-5.8642436
Avenida Senador Carlos Alberto,,Nossa Senhora da Apresentação,Natal,RN,59114-185,-35.2796718,-5.7315551
Rua Senador Carlos Alberto,,Potengi,Natal,RN,59108-295,-35.2574471,-5.764255
Rua Senador Carlos Alberto,,Lagoa Azul,Natal,RN,59139-412,-35.2705,-5.7318527
Via Costeira Senador Dinarte Medeiros Mariz,,Mãe Luiza,Natal,RN,59014-002,-35.1816511,-5.8252655
Via Costeira Senador Dinarte Medeiros Mariz,,Ponta Negra,Natal,RN,59090-002,-35.1809297,-5.8654684
Rua Senador Georgino Avelino,,Barro Vermelho,Natal,RN,59022-630,-35.2064719,-5.8036533
Praça Senador Guerra,,Cidade Alta,Natal,RN,59025-510,-35.2099321,-5.7862144
Rua Senador Jessé Pinto Freire,,Lagoa Nova,Natal,RN,59076-650,-35.2119295,-5.8321442
Rua Senador José Ferreira de Souza,,Candelária,Natal,RN,59064-520,-35.2127655,-5.837075
Rua Senador José de Arimatéia,,Cidade Nova,Natal,RN,59072-540,-35.2439784,-5.8300507
Praça Senador João Câmara,,Ribeira,Natal,RN,59012-160,-35.2022618,-5.7757439
Rua Senador Nabuco de Araújo,,Pajuçara,Natal,RN,59131-070,-35.2462985,-5.7332992
Rua Senador Otávio Mangabeira,,Barro Vermelho,Natal,RN,59030-380,-35.2108249,-5.7967936
Avenida Senador Salgado Filho,,Tirol,Natal,RN,59015-000,-35.2040282,-5.8100424
Avenida Senador Salgado Filho 1718,,Tirol,Natal,RN,59022-900,-35.2051582,-5.8127863
Avenida Senador Salgado Filho,,Tirol,Natal,RN,59022-000,-35.2040282,-5.8100424
Avenida Senador Salgado Filho,1705,Lagoa Nova,Natal,RN,59056-000,-35.211338,-5.8301533
Avenida Senador Salgado Filho 2860,,Lagoa Nova,Natal,RN,59075-900,-35.211338,-5.8301533
Avenida Senador Salgado Filho s/n,,Lagoa Nova,Natal,RN,59064-901,-35.2098104,-5.8420554
Avenida Senador Salgado Filho s/n,,Lagoa Nova,Natal,RN,59064-904,-35.2098104,-5.8420554
Avenida Senador Salgado Filho 3000,,Lagoa Nova,Natal,RN,59078-900,-35.211338,-5.8301533
Avenida Senador Salgado Filho,1937,Lagoa Nova,Natal,RN,59076-000,-35.211338,-5.8301533
Avenida Senador Salgado Filho,2380,Lagoa Nova,Natal,RN,59075-000,-35.211338,-5.8301533
Avenida Senador Salgado Filho,2123,Capim Macio,Natal,RN,59078-000,-35.208309,-5.8466395
Avenida Senador Salgado Filho 2233,,Capim Macio,Natal,RN,59078-901,-35.208309,-5.8466395
Avenida Senador Salgado Filho,3369,Capim Macio,Natal,RN,59080-000,-35.208309,-5.8466395
Avenida Senador Salgado Filho,2880,Candelária,Natal,RN,59064-000,-35.2133735,-5.8585833
Avenida Senador Salgado Filho 3700,,Candelária,Natal,RN,59064-905,-35.2133735,-5.8585833
Avenida Senador Salgado Filho 2234,,Candelária,Natal,RN,59064-900,-35.2128789,-5.8419836
Avenida Senador Salgado Filho,2898,Candelária,Natal,RN,59066-800,-35.2133735,-5.8585833
Avenida Senador Salgado Filho,4503,Neópolis,Natal,RN,59086-000,-35.2182202,-5.8692226
Travessa Senador Salgado Filho,,Candelária,Natal,RN,59064-741,-35.2103723,-5.8479115
Rua Senador Teotônio Vilela,,Ponta Negra,Natal,RN,59090-460,-35.1757485,-5.8811655
Rua Senador Vergueiro,,Pitimbu,Natal,RN,59069-720,-35.2430769,-5.8433747
Rua Senhor do Bonfim,,Potengi,Natal,RN,59120-000,-35.2552403,-5.7510284
Avenida Senny Fialho,,Pajuçara,Natal,RN,59122-537,-35.2285342,-5.7471947
Avenida Sergipe,,Igapó,Natal,RN,59104-170,-35.2533326,-5.7705757
Rua Sergipe,,Neópolis,Natal,RN,59080-230,-35.2063485,-5.8558768
Rua Sergipe,,Ponta Negra,Natal,RN,59090-020,-35.1825182,-5.8659394
Rua Seridó,,Petrópolis,Natal,RN,59020-010,-35.1983985,-5.7838708
Avenida Seringueiras,,Nossa Senhora da Apresentação,Natal,RN,59115-650,-35.2720879,-5.7586615
Rua Serquiz Elias,,Ponta Negra,Natal,RN,59090-600,-35.1748009,-5.8822295
Rua Serra Acaraí,,Pitimbu,Natal,RN,59068-040,-35.2384506,-5.8633629
Rua Serra Bonita,,Pitimbu,Natal,RN,59068-080,-35.2402554,-5.8614881
Rua Serra Formosa,,Pitimbu,Natal,RN,59068-140,-35.2439902,-5.8582357
Rua Serra Geral,,Potengi,Natal,RN,59127-110,-35.2508073,-5.751009
Rua Serra Macaé,,Pitimbu,Natal,RN,59068-090,-35.2410762,-5.8614014
Rua Serra Negra,,Potengi,Natal,RN,59129-660,-35.2590953,-5.7463047
Rua Serra da Canastra,,Potengi,Natal,RN,59127-230,-35.2540585,-5.7491213
Rua Serra da Cantareira,,Nossa Senhora da Apresentação,Natal,RN,59114-310,-35.2739526,-5.7586511
Rua Serra da Esperança,,Potengi,Natal,RN,59127-490,-35.2506096,-5.750441
Rua Serra da Jurema,,Pitimbu,Natal,RN,59068-150,-35.244124,-5.8536207
Rua Serra da Mantiqueira,,Potengi,Natal,RN,59127-220,-35.2535616,-5.7486836
Rua Serra da Raiz,,Pitimbu,Natal,RN,59068-120,-35.243024,-5.8615255
Rua Serra da Saudade,,Pitimbu,Natal,RN,59068-110,-35.2411935,-5.8606076
Rua Serra da Tijuca,,Potengi,Natal,RN,59127-210,-35.253009,-5.7500251
Rua Serra das Araras,,Pitimbu,Natal,RN,59068-050,-35.239597,-5.8626975
Rua Serra das Cruzes,,Pitimbu,Natal,RN,59068-060,-35.2391544,-5.8631671
Rua Serra de Martins,,Potengi,Natal,RN,59127-440,-35.2558609,-5.7477807
Rua Serra de Santana,,Potengi,Natal,RN,59127-400,-35.2555743,-5.7481235
1ª Travessa Serra do Araguaia,,Potengi,Natal,RN,59127-011,-35.2469334,-5.75033
2ª Travessa Serra do Araguaia,,Potengi,Natal,RN,59127-012,-35.2469334,-5.75033
Rua Serra do Araguaia,,Potengi,Natal,RN,59127-010,-35.2490652,-5.7506354
Travessa Serra do Araguaia,,Potengi,Natal,RN,59127-013,-35.2469334,-5.75033
Rua Serra do Botucatu,,Potengi,Natal,RN,59127-130,-35.2521594,-5.7507116
Rua Serra do Bujari,,Pitimbu,Natal,RN,59068-190,-35.2459082,-5.8564892
Rua Serra do Cachimbo,,Potengi,Natal,RN,59127-150,-35.2496202,-5.7504529
Rua Serra do Caturité,,Pitimbu,Natal,RN,59068-180,-35.2451471,-5.8566126
Rua Serra do Doutor,,Potengi,Natal,RN,59127-460,-35.2559661,-5.7490461
Rua Serra do Espinhaço,,Potengi,Natal,RN,59127-240,-35.2543453,-5.7487944
Rua Serra do Imeri,,Potengi,Natal,RN,59127-680,-35.2548284,-5.7486449
Rua Serra do Mar,,Potengi,Natal,RN,59127-450,-35.2555743,-5.7481235
Rua Serra do Maracaju,,Potengi,Natal,RN,59127-120,-35.2509958,-5.7496604
Rua Serra do Mel,,Pitimbu,Natal,RN,59068-170,-35.2449963,-5.8573944
Rua Serra do Navio,,Potengi,Natal,RN,59127-690,-35.2506114,-5.7513908
Rua Serra do Paranapiaçaba,,Potengi,Natal,RN,59127-170,-35.2512577,-5.7486401
Rua Serra do Piracambu,,Pitimbu,Natal,RN,59068-210,-35.2425575,-5.8592061
Rua Serra do Roncador,,Potengi,Natal,RN,59127-140,-35.2507965,-5.7500483
Rua Serra do Salitre,,Pitimbu,Natal,RN,59068-130,-35.2421001,-5.8596717
Rua Serra do Tombador,,Pitimbu,Natal,RN,59068-160,-35.2442265,-5.8575038
Rua Serra do Vento,,Nossa Senhora da Apresentação,Natal,RN,59114-270,-35.2728294,-5.7591727
Rua Serra dos Caiapós,,Potengi,Natal,RN,59127-480,-35.2521594,-5.7507116
Rua Serra dos Carajás,,Pitimbu,Natal,RN,59068-200,-35.2370092,-5.8622431
Rua Serra dos Órgãos,,Potengi,Natal,RN,59127-200,-35.253395,-5.7502187
Rua Sertãozinho,,Potengi,Natal,RN,59125-140,-35.2455777,-5.7504248
Praça Sete de Setembro,,Cidade Alta,Natal,RN,59025-300,-35.20806301329111,-5.78450385
Rua Sete de Setembro,,Candelária,Natal,RN,59065-250,-35.2194252,-5.8340963
Travessa Seu Alegria,,Bom Pastor,Natal,RN,59052-081,-35.2320843,-5.807338
Rua Severina Ferreira de Medeiros,,Capim Macio,Natal,RN,59082-340,-35.1912716,-5.8681821
Rua Severina Tavares da Silva,,Lagoa Azul,Natal,RN,59139-540,-35.2736047,-5.7275479
Rua Severino Alves Bila,,Alecrim,Natal,RN,59037-590,-35.2181238,-5.8026766
Rua Severino Bezerra,,Potengi,Natal,RN,59120-270,-35.2443171,-5.75773
Rua Severino Soares,,Dix-Sept Rosado,Natal,RN,59052-450,-35.2322913,-5.8109537
Rua Severino Tavares,,Nossa Senhora da Apresentação,Natal,RN,59114-840,-35.2745293,-5.7630215
Rua Shalom,,Pajuçara,Natal,RN,59125-310,-35.2416234,-5.7358492
Rua Shalom,,Lagoa Azul,Natal,RN,59134-040,-35.2358391,-5.7206778
Rua Siderópolis,,Potengi,Natal,RN,59110-350,-35.2535938,-5.7542093
Esplanada Silva Jardim,,Ribeira,Natal,RN,59012-090,-35.2047154,-5.7748511
Esplanada Silva Jardim,,Rocas,Natal,RN,59010-726,-35.2024331,-5.7755636
Rua Silvestre Cabral de Moura,,Ponta Negra,Natal,RN,59092-514,-35.1808888,-5.8887803
Rua Silvino Alves de Lima,,Lagoa Azul,Natal,RN,59139-560,-35.2718105,-5.7298288
Rua Silvino Serafim de Medeiros,,Candelária,Natal,RN,59066-500,-35.2216368,-5.8562616
Rua Simon Bolívar,,Neópolis,Natal,RN,59080-540,-35.2104129,-5.8600526
Rua Simone Banhos Teixeira,,Potengi,Natal,RN,59108-480,-35.2585054,-5.7601962
Rua Simão Dias,,Igapó,Natal,RN,59104-390,-35.2524784,-5.7709854
Rua Sindicalista Alírio Guerra,,Pajuçara,Natal,RN,59133-121,-35.2339643,-5.7411934
Rua Sindicalista Júlio Trajano,,Nossa Senhora de Nazaré,Natal,RN,59060-520,-35.2291176,-5.8217187
Rua Siqueira Campos,1802,Salinas,Natal,RN,59107-000,-35.2479735,-5.7621975
Rua Siqueira Campos,1804,Salinas,Natal,RN,59107-050,-35.2479735,-5.7621975
Rua Siqueira Campos,1801,Igapó,Natal,RN,59104-400,-35.2491443,-5.7772025
Rua Siqueira Campos,1803,Potengi,Natal,RN,59108-400,-35.2476449,-5.7615783
Travessa Siqueira Campos,,Potengi,Natal,RN,59108-710,-35.2516609,-5.7652217
Rua Skal,,Ponta Negra,Natal,RN,59090-120,-35.1791632,-5.8719882
Travessa Soares Câmara,,Nossa Senhora da Apresentação,Natal,RN,59115-592,-35.2684471,-5.7451255
Vila Soares,,Alecrim,Natal,RN,59031-230,-35.2208773,-5.7985994
Rua Socorro Oliveira,,Lagoa Azul,Natal,RN,59139-630,-35.2754286,-5.7250312
Rua Sol Nascente,,Redinha,Natal,RN,59122-265,-35.2225969,-5.7466145
Avenida Solange Nunes do Nascimento,,Cidade Nova,Natal,RN,59072-500,-35.2448096,-5.8371185
1ª Travessa Soldado Luiz Gonzaga,,Rocas,Natal,RN,59010-361,-35.1972411,-5.7745621
Rua Soldado Luiz Gonzaga,,Rocas,Natal,RN,59010-360,-35.1976806,-5.7743532
Rua Soledade,,Cidade da Esperança,Natal,RN,59071-310,-35.2381057,-5.8214019
Rua Solemar,,Potengi,Natal,RN,59129-310,-35.2562937,-5.7420047
Rua Solimões,,Pajuçara,Natal,RN,59133-109,-35.2303969,-5.7381053
Rua Solon Aranha,,Neópolis,Natal,RN,59080-530,-35.2067145,-5.8598881
Praça Sorocaba,,Potengi,Natal,RN,59124-340,-35.2509105,-5.7414069
Rua Souza Machado,,Tirol,Natal,RN,59015-080,-35.1970047,-5.800734
Rua Souza Pinto,,Lagoa Seca,Natal,RN,59022-215,-35.2075518,-5.8074202
Rua Souza Pinto,,Tirol,Natal,RN,59022-260,-35.2051046,-5.808338
Rua Souza,,Pajuçara,Natal,RN,59133-132,-35.2509253,-5.7349418
Rua Souza,,Cidade da Esperança,Natal,RN,59070-210,-35.2359235,-5.8215527
Rua Sucatinga,,Pitimbu,Natal,RN,59069-530,-35.2406281,-5.8488102
Praça Sumaré,,Potengi,Natal,RN,59124-500,-35.24397743508737,-5.74868865
Rua Supervisor Everaldo,,Pajuçara,Natal,RN,59133-379,-35.2358875,-5.7429148
Rua Sátiro Dias,,Alecrim,Natal,RN,59040-240,-35.2231966,-5.7936881
Rua Sátiro Dias,,Quintas,Natal,RN,59040-478,-35.2254832,-5.7958389
Travessa Sátiro Dias,,Alecrim,Natal,RN,59040-245,-35.2226588,-5.7923698
Rua São Benedito,,Felipe Camarão,Natal,RN,59072-170,-35.2481037,-5.8282779
Rua São Bento,,Nordeste,Natal,RN,59042-300,-35.2428478,-5.7961631
Rua São Bernardo,,Cidade Nova,Natal,RN,59072-643,-35.2415003,-5.8415567
Rua São Bernardo,,Felipe Camarão,Natal,RN,59072-180,-35.2487969,-5.828308
Travessa São Bernardo,,Lagoa Azul,Natal,RN,59129-815,-35.2641419,-5.7385327
Rua São Bernardo do Campo,,Lagoa Azul,Natal,RN,59135-690,-35.2505712,-5.726858
Rua São Bráulio,,Guarapes,Natal,RN,59074-862,-35.266404,-5.8355888
Rua São Bráulio,,Planalto,Natal,RN,59073-260,-35.2630556,-5.844745
Rua São Caetano,,Lagoa Azul,Natal,RN,59129-810,-35.2619156,-5.7205796
Rua São Camilo,,Ponta Negra,Natal,RN,59090-567,-35.1728307,-5.8898022
Travessa São Camilo,,Felipe Camarão,Natal,RN,59074-158,-35.261593,-5.821577
Rua São Camilo de Lellis,,Lagoa Azul,Natal,RN,59139-405,-35.2731098,-5.7335234
Rua São Carlos,,Felipe Camarão,Natal,RN,59072-210,-35.2477325,-5.8293035
Rua São Clemente,,Candelária,Natal,RN,59065-610,-35.2198674,-5.8339268
Rua São Cristóvão,,Lagoa Nova,Natal,RN,59056-290,-35.2020983,-5.8161431
Rua São Cristóvão,,Guarapes,Natal,RN,59074-876,-35.2544215,-5.8376447
Rua São Cristóvão,,Nossa Senhora da Apresentação,Natal,RN,59114-153,-35.2746088,-5.7566723
Travessa São Cristóvão,,Lagoa Nova,Natal,RN,59056-295,-35.2015156,-5.8162038
Rua São Daniel,,Nossa Senhora da Apresentação,Natal,RN,59114-334,-35.285739,-5.7342186
Travessa São Diogo,,Planalto,Natal,RN,59073-234,-35.251046,-5.8534782
Rua São Domingos,,Pajuçara,Natal,RN,59123-302,-35.2412573,-5.7442718
Rua São Domingos,,Felipe Camarão,Natal,RN,59072-310,-35.249941,-5.8156509
Rua São Domingos,,Santos Reis,Natal,RN,59010-430,-35.1963563,-5.7712161
Travessa São Domingos,,Pajuçara,Natal,RN,59123-303,-35.240466,-5.7431349
Travessa São Domingos,,Bom Pastor,Natal,RN,59060-695,-35.2497037,-5.8150812
Travessa São Domingos,,Felipe Camarão,Natal,RN,59072-315,-35.2497037,-5.8150812
Travessa São Domingos,,Igapó,Natal,RN,59104-355,-35.2672836,-5.7682749
Travessa São Domingos,,Nossa Senhora da Apresentação,Natal,RN,59114-242,-35.26958,-5.7478533
Rua São Domingos do Amarante,,Igapó,Natal,RN,59104-110,-35.2527161,-5.772773
Rua São Ebidenes,,Pajuçara,Natal,RN,59123-368,-35.2437209,-5.7432937
Rua São Expedito,,Pajuçara,Natal,RN,59123-200,-35.2359572,-5.7448029
Rua São Expedito,,Planalto,Natal,RN,59073-253,-35.2558633,-5.8584455
Travessa São Feliciano,,Planalto,Natal,RN,59073-133,-35.2534883,-5.8544632
Rua São Felipe,,Felipe Camarão,Natal,RN,59074-030,-35.2544246,-5.8228869
Rua São Fernando,,Cidade da Esperança,Natal,RN,59071-340,-35.237588,-5.8202718
Rua São Fernando,,Mãe Luiza,Natal,RN,59014-390,-35.1856758,-5.7979377
Travessa São Fernando,,Nossa Senhora da Apresentação,Natal,RN,59114-069,-35.2726083,-5.762216
1ª Rua São Francisco,,Mãe Luiza,Natal,RN,59014-227,-35.1861359,-5.7967068
Rua São Francisco,,Rocas,Natal,RN,59010-065,-35.2018502,-5.7735485
Rua São Francisco,,Alecrim,Natal,RN,59032-120,-35.2178325,-5.8031512
Rua São Francisco,,Cidade Nova,Natal,RN,59072-560,-35.2434258,-5.8320386
Rua São Francisco,,Dix-Sept Rosado,Natal,RN,59050-350,-35.2300161,-5.810386
Rua São Francisco,,Igapó,Natal,RN,59106-160,-35.2533563,-5.772523
Rua São Francisco,,Mãe Luiza,Natal,RN,59014-250,-35.1861359,-5.7967068
Rua São Francisco,,Redinha,Natal,RN,59122-600,-35.2111454,-5.7433538
Rua São Francisco,,Pajuçara,Natal,RN,59125-400,-35.2391021,-5.7430302
Rua São Francisco,,Bom Pastor,Natal,RN,59060-243,-35.2414316,-5.8167835
Rua São Francisco,,Planalto,Natal,RN,59073-228,-35.2478049,-5.854605
Rua São Francisco,,Santos Reis,Natal,RN,59010-240,-35.1965497,-5.7722901
Rua São Francisco,,Nossa Senhora da Apresentação,Natal,RN,59114-155,-35.2850235,-5.7575682
Travessa São Francisco,,Dix-Sept Rosado,Natal,RN,59052-220,-35.2313904,-5.8098574
Travessa São Francisco,,Felipe Camarão,Natal,RN,59072-265,-35.2482327,-5.8196684
Travessa São Francisco,,Nossa Senhora da Apresentação,Natal,RN,59114-156,-35.286385,-5.7588881
Travessa São Francisco,,Planalto,Natal,RN,59073-154,-35.2639608,-5.8497613
Vila São Francisco,,Alecrim,Natal,RN,59031-210,-35.2133599,-5.8035805
Vila São Francisco,,Nordeste,Natal,RN,59040-520,-36.0282367,-5.9781362
Vila São Francisco,,Alecrim,Natal,RN,59037-359,-35.2133599,-5.8035805
Vila São Francisco,,Alecrim,Natal,RN,59031-005,-35.2133599,-5.8035805
Vila São Francisco,,Alecrim,Natal,RN,59031-174,-35.2133599,-5.8035805
Vila São Francisco,,Alecrim,Natal,RN,59031-205,-35.2133599,-5.8035805
Rua São Francisco das Chagas,,Rocas,Natal,RN,59010-590,-35.2020588,-5.7685942
Travessa São Francisco das Chagas,,Rocas,Natal,RN,59010-595,-35.2016271,-5.7688954
Rua São Francisco de Assis,,Igapó,Natal,RN,59106-155,-35.2683658,-5.7641944
Rua São Francisco de Assis,,Nossa Senhora da Apresentação,Natal,RN,59114-742,-35.2710251,-5.7418486
Rua São Francisco de Canindé,,Nossa Senhora da Apresentação,Natal,RN,59114-120,-35.2657993,-5.7525541
Rua São Félix,,Cidade Alta,Natal,RN,59025-745,-35.2133565,-5.7874943
Rua São Félix,,Nossa Senhora da Apresentação,Natal,RN,59115-688,-35.2706187,-5.7440384
Rua São Gabriel,,Cidade da Esperança,Natal,RN,59071-590,-35.239579,-5.8203644
Travessa São Gabriel,,Nossa Senhora da Apresentação,Natal,RN,59114-097,-35.2683797,-5.7567387
2ª Vila São Geraldo,,Quintas,Natal,RN,59035-425,-35.2295849,-5.8014601
Rua São Geraldo,,Lagoa Azul,Natal,RN,59139-825,-35.2596076,-5.7386634
Rua São Geraldo,,Cidade da Esperança,Natal,RN,59070-040,-35.2330188,-5.8247613
Rua São Geraldo,,Cidade Nova,Natal,RN,59072-690,-35.243218,-5.839936
Rua São Geraldo,,Quintas,Natal,RN,59035-260,-35.2318231,-5.7989959
Rua São Geraldo,,Lagoa Azul,Natal,RN,59129-760,-35.2596076,-5.7386634
Rua São Geraldo,,Ponta Negra,Natal,RN,59090-490,-35.1725417,-5.8890765
Rua São Geraldo,,Nossa Senhora da Apresentação,Natal,RN,59115-604,-35.2666265,-5.7455439
Vila São Geraldo,,Quintas,Natal,RN,59035-420,-35.2295849,-5.8014601
Rua São Gonçalo,,Ponta Negra,Natal,RN,59090-530,-35.1739155,-5.8912859
Rua São Gonçalo do Amarante,,Igapó,Natal,RN,59104-030,-35.2512075,-5.7757294
Rua São Gregório,,Planalto,Natal,RN,59073-330,-35.2576093,-5.8446569
Travessa São Guilherme,,Igapó,Natal,RN,59104-301,-35.2700059,-5.7636634
Rua São Jacinto,,Planalto,Natal,RN,59073-143,-35.2535765,-5.8585648
Rua São Januário,,Candelária,Natal,RN,59065-580,-35.2211072,-5.8335568
Rua São Jerônimo,,Cidade Nova,Natal,RN,59072-760,-35.2375667,-5.8352551
Rua São Joaquim,,Tirol,Natal,RN,59022-240,-35.2058722,-5.8102072
Travessa São Joaquim,,Alecrim,Natal,RN,59037-670,-35.2178048,-5.7995231
Rua São Joaquim da Barra,,Potengi,Natal,RN,59124-140,-35.2466548,-5.7498002
3ª Travessa São Jorge,,Nossa Senhora da Apresentação,Natal,RN,59114-148,-35.2691187,-5.7547972
Rua São Jorge,,Rocas,Natal,RN,59010-660,-35.2019771,-5.7721062
Rua São Jorge,,Cidade da Esperança,Natal,RN,59070-030,-35.2312352,-5.8248607
Rua São Jorge,,Nossa Senhora da Apresentação,Natal,RN,59114-145,-35.2703612,-5.7556597
Rua São Jorge,,Pajuçara,Natal,RN,59123-427,-35.2412894,-5.7405409
Vila São Jorge,,Nossa Senhora da Apresentação,Natal,RN,59114-149,-35.2670467,-5.7546144
1ª Travessa São José,,Mãe Luiza,Natal,RN,59014-435,-35.1876868,-5.7938162
Rua São José,,Lagoa Azul,Natal,RN,59129-748,-35.2708031,-5.7224344
Rua São José,,Planalto,Natal,RN,59073-264,-35.2567545,-5.8577359
Rua São José,,Pajuçara,Natal,RN,59125-450,-35.2405279,-5.745593
Rua São José,,Felipe Camarão,Natal,RN,59072-465,-35.2479306,-5.8235192
Rua São José,,Cidade Nova,Natal,RN,59072-640,-35.2410338,-5.8401668
Rua São José,,Mãe Luiza,Natal,RN,59014-430,-35.1887893,-5.7951253
Rua São José,,Redinha,Natal,RN,59122-095,-35.2303552,-5.7518784
Rua São José,,Nossa Senhora da Apresentação,Natal,RN,59115-664,-35.2850309,-5.7317059
Rua São José,,Lagoa Seca,Natal,RN,59031-630,-35.2104975,-5.8070726
Rua São José,,Lagoa Nova,Natal,RN,59063-150,-35.212746,-5.8129997
Rua São José,,Candelária,Natal,RN,59064-150,-35.2197975,-5.831613
Travessa São José,,Felipe Camarão,Natal,RN,59072-466,-35.2676119,-5.8222824
Travessa São José,,Igapó,Natal,RN,59106-103,-35.255636,-5.7717132
Travessa São José,,Cidade Nova,Natal,RN,59072-572,-35.2447039,-5.8338063
Travessa São José,,Alecrim,Natal,RN,59037-465,-35.2204629,-5.8020899
Travessa São José,,Nossa Senhora da Apresentação,Natal,RN,59115-671,-35.2672063,-5.7439382
Rua São José da Barra,,Felipe Camarão,Natal,RN,59074-420,-35.2530536,-5.8275229
Rua São José da Laje,,Neópolis,Natal,RN,59086-030,-35.2085631,-5.8628036
Rua São José de Mipibu,,Lagoa Nova,Natal,RN,59063-070,-35.2247547,-5.8212441
Rua São José do Rio Pardo,,Potengi,Natal,RN,59124-030,-35.2431056,-5.7534821
Rua São José dos Campos,,Potengi,Natal,RN,59124-260,-35.2500066,-5.7448056
Rua São João Bosco,,Nossa Senhora da Apresentação,Natal,RN,59114-323,-35.2850068,-5.7325733
Rua São João,,Igapó,Natal,RN,59106-028,-35.2723537,-5.7673037
Rua São João,,Felipe Camarão,Natal,RN,59072-410,-35.2487172,-5.8324162
Rua São João,,Lagoa Seca,Natal,RN,59022-390,-35.209858,-5.8080335
Rua São João,,Pajuçara,Natal,RN,59125-425,-35.2288172,-5.7345735
Travessa São João,,Pajuçara,Natal,RN,59125-460,-35.2392094,-5.7415163
Vila São João,,Igapó,Natal,RN,59104-560,-35.2653408,-5.7681552
Vila São João,,Nordeste,Natal,RN,59042-145,-35.1957361,-6.0966811
Rua São João da Barra,,Potengi,Natal,RN,59112-260,-35.2608803,-5.7543916
Rua São João da Cruz,,Candelária,Natal,RN,59065-190,-35.2169603,-5.8336288
Rua São João de Deus,,Rocas,Natal,RN,59010-690,-35.2030405,-5.7706412
Rua São João de Deus,,Ribeira,Natal,RN,59012-188,-35.2030405,-5.7706412
Travessa São João de Deus,,Rocas,Natal,RN,59010-695,-35.2020837,-5.7714698
Rua São João do Meriti,,Potengi,Natal,RN,59112-240,-35.2597694,-5.7567471
Rua São Judas Tadeu,,Planalto,Natal,RN,59073-094,-35.2520308,-5.8472896
Rua São Julião,,Guarapes,Natal,RN,59074-874,-35.2720825,-5.8539968
Rua São Julião,,Planalto,Natal,RN,59073-320,-35.2720825,-5.8539968
Rua São Leopoldo,,Cidade da Esperança,Natal,RN,59071-370,-35.239579,-5.8203644
Travessa São Lino,,Planalto,Natal,RN,59073-139,-35.2507844,-5.8540095
Rua São Lourenço da Mata,,Lagoa Seca,Natal,RN,59022-280,-35.2098304,-5.8063701
Rua São Lourenço da Serra,,Potengi,Natal,RN,59124-040,-35.2444208,-5.7523438
Rua São Lucas,,Quintas,Natal,RN,59035-480,-35.2286438,-5.8020256
Travessa São Lucas,,Nossa Senhora da Apresentação,Natal,RN,59114-368,-35.2805543,-5.7530573
Travessa São Lucas,,Quintas,Natal,RN,59035-485,-35.2285765,-5.8021112
2ª Travessa São Luiz,,Mãe Luiza,Natal,RN,59014-406,-35.1876839,-5.7950212
3ª Travessa São Luiz,,Redinha,Natal,RN,59122-182,-35.2126966,-5.7415967
4ª Travessa São Luiz,,Redinha,Natal,RN,59122-183,-35.2126966,-5.7415967
Rua São Luiz,,Pajuçara,Natal,RN,59133-381,-35.2487795,-5.7373891
Rua São Luiz,,Dix-Sept Rosado,Natal,RN,59054-174,-35.223908,-5.8080667
Rua São Luiz,,Bom Pastor,Natal,RN,59060-260,-35.2407664,-5.817967
Rua São Luiz,,Cidade da Esperança,Natal,RN,59070-055,-35.2332254,-5.8252076
Rua São Luiz,,Mãe Luiza,Natal,RN,59014-400,-35.1871118,-5.7945531
Rua São Luiz,,Redinha,Natal,RN,59122-180,-35.2109894,-5.7418223
Rua São Luiz,,Igapó,Natal,RN,59104-020,-35.251051,-5.7762311
Travessa São Luiz,,Planalto,Natal,RN,59073-093,-35.2490636,-5.8512291
Travessa São Luiz,,Redinha,Natal,RN,59122-185,-35.2122444,-5.7406565
Travessa São Luiz,,Planalto,Natal,RN,59073-216,-35.2490636,-5.8512291
